game_id,h_f1_avg_runs_scored_30,h_f2_avg_runs_allowed_30,h_f3_team_batting_avg_30,h_f4_pitcher_runs_avg,h_f5_total_win_pct,h_f6_ha_win_pct,a_f1_avg_runs_scored_30,a_f2_avg_runs_allowed_30,a_f3_team_batting_avg_30,a_f4_pitcher_runs_avg,a_f5_total_win_pct,a_f6_ha_win_pct,target
20231107_LG_KT_0,5.0,4.166666666666667,0.26222684703433924,2.78125,0.5949367088607594,0.6164383561643836,4.533333333333333,3.3333333333333335,0.2618577075098814,2.0,0.5398773006134969,0.5316455696202531,1
20231108_LG_KT_0,4.7,4.133333333333334,0.25654450261780104,2.7857142857142856,0.5911949685534591,0.6081081081081081,4.366666666666666,3.1333333333333333,0.26078234704112335,2.0,0.5426829268292683,0.5375,0
20231113_LG_KT_0,4.8,3.933333333333333,0.2640918580375783,2.757575757575758,0.5987654320987654,0.6133333333333333,4.4,3.8,0.26173826173826176,2.0,0.5329341317365269,0.5308641975308642,0
20240319_LG_키움_0,4.5,3.6333333333333333,0.25933609958506226,2.6285714285714286,0.6058823529411764,0.6233766233766234,4.233333333333333,5.433333333333334,0.2709125475285171,3.2857142857142856,0.38181818181818183,0.3333333333333333,0
20240323_LG_한화_0,4.8,3.6333333333333333,0.2646755921730175,1.0,0.6081871345029239,0.6282051282051282,4.833333333333333,5.333333333333333,0.2606965174129353,1.5,0.4311377245508982,0.4155844155844156,0
20240324_LG_한화_0,4.9,3.6666666666666665,0.26639344262295084,2.1785714285714284,0.6104651162790697,0.6329113924050633,4.433333333333334,5.333333333333333,0.2564870259481038,2.611111111111111,0.42857142857142855,0.41025641025641024,1
20240326_LG_삼성_0,4.9,3.933333333333333,0.2682926829268293,2.5833333333333335,0.6069364161849711,0.625,4.266666666666667,4.466666666666667,0.2436548223350254,2.652173913043478,0.45294117647058824,0.4457831325301205,0
20240327_LG_삼성_0,4.933333333333334,4.033333333333333,0.2703252032520325,2.7333333333333334,0.6091954022988506,0.6296296296296297,4.333333333333333,4.433333333333334,0.24596774193548387,2.5555555555555554,0.4502923976608187,0.44047619047619047,1
20240328_LG_삼성_0,4.966666666666667,3.7333333333333334,0.2721774193548387,1.6666666666666667,0.6057142857142858,0.6219512195121951,4.366666666666666,4.4,0.24275724275724275,0.0,0.4476744186046512,0.43529411764705883,0
20240402_LG_NC_0,5.366666666666666,3.8,0.2813121272365805,2.7096774193548385,0.6033519553072626,0.6265060240963856,5.266666666666667,4.6,0.2509765625,2.3333333333333335,0.5245901639344263,0.48314606741573035,1
20240403_LG_NC_0,5.3,3.8333333333333335,0.27722772277227725,1.25,0.6,0.6190476190476191,5.233333333333333,4.633333333333334,0.2490272373540856,2.5625,0.5271739130434783,0.4888888888888889,0
20240404_LG_NC_0,5.3,3.7333333333333334,0.2777777777777778,1.0,0.6022099447513812,0.6235294117647059,5.066666666666666,4.7,0.24390243902439024,0.0,0.5243243243243243,0.4835164835164835,0
20240405_LG_KT_0,5.5,3.8666666666666667,0.2785433070866142,2.3333333333333335,0.6043956043956044,0.627906976744186,4.633333333333334,6.266666666666667,0.25513196480938416,1.5,0.5053191489361702,0.4943820224719101,1
20240406_LG_KT_0,5.7,3.9,0.27788649706457924,2.6052631578947367,0.6010928961748634,0.6206896551724138,4.733333333333333,6.2,0.2555879494655005,2.8157894736842106,0.5079365079365079,0.5,0
20240407_LG_KT_0,5.933333333333334,3.7666666666666666,0.28362573099415206,2.75,0.6032608695652174,0.625,4.8,6.366666666666666,0.258252427184466,3.8,0.5052631578947369,0.4945054945054945,0
20240416_LG_롯데_0,6.0,4.266666666666667,0.2940057088487155,2.1666666666666665,0.5916230366492147,0.6292134831460674,3.8,5.4,0.24903846153846154,2.5789473684210527,0.43169398907103823,0.38372093023255816,0
20240417_LG_롯데_0,5.733333333333333,4.2,0.2909090909090909,2.4375,0.59375,0.6333333333333333,3.7,5.433333333333334,0.24104549854791868,3.6363636363636362,0.42934782608695654,0.3793103448275862,0
