Id,Name,Birthdate,Handedness,School,Draft,Year,Pos.,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,FIP,WHIP,WAR
14756,프랑코,1992년 12월 29일,우투우타,베네수엘라 Escuela 23 de Enero(중),21 롯데 자유선발,1시즌,P,37,27,10,1,0,0,9,8,0,1,150.0,90,97,95.95,677,147,31,2,20,75,20,0,124,6,1,6,5.40,5.82,5.76,5.25,1.48,1.70
14758,르위키,1992년 04월 08일,우투우타,미국 Saint Joseph Regional(고)-미국 Virginia(대),21 SK 자유선발,1시즌,P,4,4,0,0,0,0,1,0,0,0,14.1,6,6,5.65,56,15,3,0,2,2,0,0,9,0,0,0,3.77,3.77,3.77,4.29,1.19,0.40
14759,폰트,1990년 05월 24일,우투우타,베네수엘라 E.B.Guaracaru mbo(중)-베네수엘라 Lic.Armando Reveron(고),21 SK 자유선발,2시즌,P,53,53,0,1,1,0,21,11,0,0,329.2,111,129,129.00,1333,255,44,4,30,79,12,2,327,18,1,7,3.03,3.52,3.52,3.23,1.01,9.28
14760,카펜터,1990년 08월 22일,좌투좌타,미국 Gonzaga(대),21 한화 자유선발,2시즌,P,35,34,1,0,0,0,5,13,0,0,188.0,80,96,93.75,825,169,26,3,17,78,20,0,194,17,1,8,3.83,4.60,4.50,3.88,1.31,3.34
14763,이용준,2002년 05월 08일,우투우타,중대초-양천중-서울디자인고,21 NC 2차 2라운드 16순위,4시즌,P,45,23,22,6,0,0,5,8,0,0,124.1,82,94,92.25,589,138,28,3,14,75,6,0,96,13,0,7,5.94,6.80,6.66,5.38,1.71,-0.11
14764,한재승,2001년 11월 21일,우투우타,동막초-상인천중-인천고,21 NC 2차 4라운드 36순위,4시즌,P,110,0,110,27,0,0,2,3,1,9,99.0,52,59,67.00,460,99,14,1,9,73,5,1,100,5,0,11,4.73,5.36,6.09,5.10,1.74,0.24
14768,김도윤,2002년 06월 28일,우투좌타,신도초-현도중-청주고,21 두산 2차 4라운드 40순위,2시즌,P,3,0,3,2,0,0,0,0,0,0,3.1,1,2,2.00,15,2,1,0,0,2,1,0,3,0,0,0,2.70,5.40,5.40,4.72,1.20,0.03
14769,김동주,2002년 02월 14일,우투우타,갈산초-양천중-선린고,21 두산 2차 1라운드 10순위,3시즌,P,42,26,16,8,1,0,4,9,0,0,145.0,88,97,90.55,663,163,27,7,16,65,8,0,107,10,2,13,5.46,6.02,5.65,5.02,1.57,1.01
14770,최승용,2001년 05월 11일,좌투좌타,양오초-모가중-소래고,21 두산 2차 2라운드 20순위,5시즌,P,132,66,66,8,0,0,13,20,1,8,366.0,187,202,196.40,1616,398,54,12,34,130,13,0,254,27,1,8,4.60,4.97,4.82,4.47,1.44,4.08
14775,지명성,2002년 02월 15일,우투우타,의정부-배명중-신일고,21 KT 2차 4라운드 35순위,2시즌,P,5,0,5,4,0,0,1,0,0,0,6.0,1,2,2.00,26,4,0,0,0,1,2,0,5,1,0,1,1.50,3.00,3.00,3.24,0.83,0.13
14776,한차현,1998년 11월 30일,우투우타,남양주-청원중-포철공고-성균관대,21 KT 2차 2라운드 15순위,3시즌,P,15,5,10,5,0,0,0,4,0,0,24.1,32,33,30.70,137,43,4,1,7,22,0,0,21,1,0,3,11.84,12.21,11.47,8.29,2.67,-0.57
14780,강효종,2002년 10월 14일,우투우타,일산서구-충암중-충암고,21 LG 1차,3시즌,P,9,9,0,0,0,0,2,2,0,0,28.0,20,23,21.30,134,32,3,0,2,19,2,0,20,2,1,0,6.43,7.39,6.75,5.26,1.82,-0.03
14781,김진수,1998년 08월 31일,우투우타,군산중-군산상고-중앙대,21 LG 2차 2라운드 17순위,3시즌,P,14,0,14,8,0,0,0,1,0,0,20.2,16,16,15.15,94,30,6,0,5,5,0,0,14,0,0,0,6.97,6.97,6.53,6.06,1.69,0.01
14784,장재영,2002년 05월 10일,우투우타,갈산초-신월중-덕수고,21 키움 1차,3시즌,P,56,19,37,6,0,0,1,6,0,0,103.1,74,76,69.30,501,101,24,0,6,97,12,0,100,7,2,14,6.45,6.62,6.01,5.37,1.92,0.11
14786,박건우,1998년 06월 03일,우투우타,다솜초-언북중-덕수고-고려대,21 KIA 2차 1라운드 4순위,1시즌,P,3,0,3,2,0,0,0,0,0,0,3.0,0,0,0.00,11,2,0,0,0,1,1,0,3,0,0,0,0.00,0.00,0.00,3.33,1.00,0.11
14787,이승재,2000년 10월 04일,우투우타,강남-강남중-휘문고-강릉영동대,21 KIA 2차 3라운드 24순위,2시즌,P,26,0,26,1,0,0,2,1,0,5,25.0,20,20,19.45,122,26,2,0,5,18,4,0,18,0,1,3,7.20,7.20,6.84,7.08,1.76,-0.36
14788,이의리,2002년 06월 16일,좌투좌타,수창초-충장중-광주제일고,21 KIA 1차,5시즌,P,90,89,1,0,0,0,27,26,0,0,433.1,205,232,221.50,1935,358,67,7,37,268,22,1,466,31,0,23,4.26,4.82,4.61,4.24,1.44,7.16
14789,장민기,2001년 12월 30일,좌투좌타,사파초-김해내동중-용마고,21 KIA 2차 2라운드 14순위,1시즌,P,21,0,21,7,0,0,2,1,0,2,23.1,9,11,14.75,114,13,3,1,1,29,4,0,22,1,0,2,3.47,4.24,5.79,6.30,1.80,0.10
14792,김진욱,2002년 07월 05일,좌투좌타,수원신곡초-춘천중-강릉고,21 롯데 2차 1라운드 1순위,5시즌,P,135,41,94,5,0,0,13,18,0,16,240.1,171,181,174.85,1155,253,50,5,33,173,18,4,243,9,0,27,6.40,6.78,6.55,5.55,1.77,0.99
14793,김창훈,2001년 11월 09일,우투우타,사파초-신월중-경남고,21 롯데 2차 3라운드 21순위,3시즌,P,10,0,10,4,0,0,0,0,0,0,14.0,12,12,13.40,66,21,5,1,1,7,0,0,9,0,0,0,7.71,7.71,8.36,4.59,2.00,-0.23
14794,송재영,2002년 06월 20일,좌투좌타,수원영통-매향중-라온고,21 롯데 2차 4라운드 31순위,3시즌,P,84,0,84,11,0,0,1,3,1,7,50.0,44,46,46.80,240,52,13,0,8,41,2,0,50,4,1,4,7.92,8.28,8.46,6.06,1.86,-0.81
14795,정우준,2000년 03월 17일,우투우타,남양주-청원중-서울고-강릉영동대,21 롯데 2차 6라운드 51순위,3시즌,P,17,0,17,9,0,0,0,0,0,0,17.1,12,12,13.05,85,22,7,0,3,12,3,0,12,0,0,0,6.23,6.23,6.75,7.08,1.96,0.03
14798,이승현,2002년 05월 19일,좌투좌타,남도초-경복중-상원고,21 삼성 1차,5시즌,P,189,40,149,29,0,0,14,26,6,28,319.0,173,186,180.60,1440,328,58,4,33,156,23,3,282,18,0,19,4.88,5.25,5.11,4.72,1.52,4.32
14799,이재희,2001년 10월 11일,우투좌타,대전신흥초-한밭중-대전고,21 삼성 2차 1라운드 3순위,3시즌,P,18,6,12,1,0,0,0,3,0,4,38.2,19,19,17.25,167,35,5,2,3,20,0,0,31,0,0,3,4.42,4.42,3.96,4.35,1.42,0.89
14803,김건우,2002년 07월 12일,좌투좌타,인천서구-동산중-제물포고,21 SK 1차,3시즌,P,43,18,25,7,0,0,5,5,0,2,80.0,37,41,38.25,372,66,16,0,4,65,7,1,76,6,0,5,4.16,4.61,4.27,4.93,1.64,1.53
14804,장지훈,1998년 12월 06일,우투우타,김해삼성초-김해내동중-김해고-동의대,21 SK 2차 4라운드 38순위,3시즌,P,118,0,118,25,0,0,4,5,1,16,156.2,77,82,86.95,674,169,26,4,15,40,8,3,94,9,1,5,4.42,4.71,5.00,4.43,1.33,1.79
14805,조병현,2002년 05월 08일,우투우타,온양온천초-세광중-세광고,21 SK 2차 3라운드 28순위,3시즌,P,148,3,145,82,0,0,9,10,42,12,147.0,47,54,54.90,590,101,20,0,14,54,3,5,183,5,0,7,2.88,3.31,3.37,3.24,1.05,5.38
14808,김기중,2002년 11월 16일,좌투좌타,부곡초-매송중-유신고,21 한화 2차 1라운드 2순위,5시즌,P,89,34,55,12,0,0,8,14,0,1,195.2,113,124,119.30,928,234,35,6,20,109,21,3,137,9,2,5,5.20,5.70,5.47,5.47,1.75,1.49
14809,배동현,1998년 03월 16일,우투좌타,양평-언북중-경기고-한일장신대,21 한화 2차 5라운드 42순위,1시즌,P,20,4,16,2,0,0,1,3,0,0,38.0,19,21,21.00,177,34,9,1,3,25,4,0,26,1,2,1,4.50,4.97,4.97,5.36,1.55,0.36
14816,우강훈,2002년 10월 03일,우언우타,희망대초-매송중-야탑고,21 롯데 2차 5라운드 41순위,3시즌,P,28,1,27,11,0,0,1,0,0,0,27.1,13,16,15.00,132,29,4,0,0,18,9,0,20,1,0,2,4.28,5.27,4.94,5.35,1.72,0.24
14846,송승기,2002년 04월 10일,좌투좌타,삼일초-매향중-야탑고,21 LG 2차 9라운드 87순위,3시즌,P,36,27,9,3,0,0,11,7,0,0,153.1,61,66,64.75,674,159,27,1,16,56,1,0,135,7,0,3,3.58,3.87,3.82,4.14,1.40,3.58
14847,이믿음,2000년 07월 18일,우투우타,노암초-경포중-강릉고-강릉영동대,21 LG 2차 4라운드 37순위,1시즌,P,1,1,0,0,0,0,0,1,0,0,4.0,7,7,7.00,27,11,2,0,0,4,0,0,2,0,0,0,15.75,15.75,15.75,6.18,3.75,-0.26
14848,김준형,2002년 07월 12일,우투우타,서울이수초-성남중-성남고,21 키움 2차 2라운드 19순위,3시즌,P,34,0,34,7,0,0,0,1,0,0,35.1,14,15,16.75,164,28,5,0,2,26,8,0,19,1,0,4,3.57,3.82,4.33,6.10,1.53,0.53
14849,김성진,1997년 11월 14일,우투좌타,율하초-포철중-부산정보고-계명대,21 키움 2차 3라운드 29순위,3시즌,P,124,0,124,35,0,0,4,8,0,11,110.1,62,74,74.75,501,115,23,0,12,58,4,4,85,7,0,3,5.06,6.04,6.12,4.86,1.57,-0.34
14858,조요한,2000년 01월 06일,우투우타,광주화정초-충장중-광주제일고-동강대,21 SK 2차 7라운드 68순위,2시즌,P,29,0,29,5,0,0,2,1,0,6,26.1,20,21,19.15,127,27,4,0,2,22,4,1,19,3,0,7,6.84,7.18,6.49,5.94,1.86,-0.15
14869,김영현,2002년 08월 18일,우투우타,광주화정초-광주동성중-광주동성고,21 KT 2차 5라운드 45순위,2시즌,P,39,0,39,11,0,0,0,0,1,1,40.1,24,28,26.65,189,39,9,0,5,27,2,1,43,2,0,3,5.36,6.25,6.02,4.98,1.64,0.22
14871,김규연,2002년 08월 23일,우투우타,수원영통-매향중-공주고,21 한화 2차 8라운드 72순위,3시즌,P,93,1,92,30,0,0,1,1,1,5,92.1,60,68,64.60,425,98,17,2,8,50,6,1,71,7,0,7,5.85,6.63,6.34,5.11,1.60,0.31
14890,김원형,1972년 07월 05일,우투우타,중앙초-전주동중-전주고,91 쌍방울 고졸연고 지명 4,20시즌,P,545,317,228,125,29,7,134,144,26,12,2171.0,946,1096,1096.00,9303,2179,,,225,745,136,32,1246,,5,67,3.92,4.54,4.54,4.27,1.35,30.91
14896,가빌리오,1990년 05월 22일,우투우타,-,21 SSG 자유선발,1시즌,P,15,15,0,0,0,0,6,4,0,0,81.1,53,54,51.95,351,88,18,0,7,30,6,1,70,1,0,3,5.86,5.98,5.75,3.97,1.45,0.67
14898,몽고메리,1989년 07월 01일,좌투좌타,-,21 삼성 자유선발,1시즌,P,11,11,0,0,0,0,2,5,0,0,52.0,31,33,31.45,244,46,5,1,3,38,4,0,55,2,0,4,5.37,5.71,5.37,4.31,1.62,0.60
14994,다카하시,1997년 01월 23일,우투우타,-,21 KIA 자유선발,1시즌,P,7,7,0,0,0,0,1,3,0,0,36.2,20,22,22.00,168,46,4,0,4,12,4,0,46,2,0,4,4.91,5.40,5.40,3.28,1.58,0.35
14997,로니,1996년 01월 06일,우투우타,미국 American Senior(고),22 KIA 자유선발,1시즌,P,10,9,1,0,0,0,3,3,0,0,44.1,29,36,32.40,208,47,7,1,7,28,3,0,32,4,1,2,5.89,7.31,6.50,6.03,1.69,-0.12
14998,놀린,1989년 12월 26일,좌투좌타,미국 Seaford(고)-미국 San Jacinto(대),22 KIA 자유선발,1시즌,P,21,21,0,0,0,0,8,8,0,0,124.0,34,41,40.00,512,115,19,2,7,24,8,1,108,9,1,4,2.47,2.98,2.90,3.05,1.12,4.11
14999,스탁,1989년 11월 21일,우투우타,미국 Southern California(대),22 두산 자유선발,1시즌,P,29,29,0,0,0,0,9,10,0,0,165.0,66,87,83.95,722,162,24,2,9,83,10,0,138,9,0,12,3.60,4.75,4.58,4.09,1.48,2.07
15001,수아레즈,1989년 10월 08일,우투우타,베네수엘라 Galileo Galilei(고),22 삼성 자유선발,2시즌,P,49,48,1,0,0,0,10,15,0,0,281.2,95,115,110.85,1193,280,38,1,10,82,6,0,247,26,0,12,3.04,3.67,3.55,3.01,1.29,7.74
15003,플럿코,1991년 10월 03일,우투우타,미국 UCLA(대),22 LG 자유선발,2시즌,P,49,49,0,0,0,0,26,8,0,0,285.1,76,90,87.60,1154,240,39,5,18,69,5,3,250,16,0,7,2.40,2.84,2.78,3.17,1.08,9.73
15005,애플러,1993년 01월 05일,우투우타,미국 Sam Houston State(대),22 키움 자유선발,1시즌,P,33,25,8,2,1,1,6,8,0,0,140.1,67,69,68.30,622,172,34,1,13,40,6,1,86,8,0,4,4.30,4.43,4.36,4.37,1.51,2.14
15007,노바,1987년 01월 12일,우투우타,도미니카 Lic. Vespertino(고),22 SSG 자유선발,1시즌,P,12,12,0,0,0,0,3,4,0,0,63.2,46,50,49.15,291,78,10,2,5,25,5,0,32,8,1,9,6.50,7.07,6.93,4.92,1.62,-0.37
15010,스파크맨,1992년 05월 11일,우투우타,미국 Wharton County Junior(대),22 롯데 자유선발,1시즌,P,19,19,0,0,0,0,2,4,0,0,84.2,50,55,51.50,386,97,14,1,6,43,4,1,89,8,0,5,5.31,5.85,5.53,3.68,1.65,0.71
15011,반즈,1995년 10월 01일,좌투좌타,미국 Clemson(대),22 롯데 자유선발,4시즌,P,94,94,0,0,0,0,35,32,0,0,553.0,220,245,231.60,2350,534,92,12,36,166,40,2,516,28,0,22,3.58,3.99,3.78,3.54,1.27,15.37
15013,문동주,2003년 12월 23일,우투우타,광주화정초-무등중-진흥고,22 한화 1차,4시즌,P,81,71,10,3,1,0,27,23,0,2,379.2,185,199,192.30,1633,401,66,11,32,125,12,1,362,12,3,26,4.39,4.72,4.55,3.74,1.39,6.80
15014,박준영,2003년 03월 02일,우투우타,우암초-청주-세광중-세광고,22 한화 2차 1라운드 1순위,3시즌,P,10,3,7,3,0,0,0,1,0,0,20.1,24,24,19.70,100,18,0,0,1,22,0,0,20,0,0,1,10.62,10.62,8.85,5.34,1.97,-0.24
15020,이재민,1999년 12월 27일,우투우타,고양덕양-양천중-상우고-호원대,22 한화 2차 8라운드 71순위,1시즌,P,2,0,2,0,0,0,0,0,0,0,2.0,8,8,5.95,15,3,1,0,0,5,1,0,0,0,0,0,36.00,36.00,27.00,13.08,4.00,-0.31
15023,윤태현,2003년 10월 10일,우언우타,상인천초-동인천중-인천고,22 SSG 1차,1시즌,P,3,0,3,1,0,0,0,0,0,0,2.0,2,2,2.15,10,2,0,0,0,2,0,0,2,0,1,0,9.00,9.00,9.00,4.38,2.00,-0.10
15024,신헌민,2002년 07월 19일,우투우타,광주학강초-광주동성중-광주동성고,22 SSG 2차 1라운드 2순위,3시즌,P,15,0,15,15,0,0,0,0,0,0,16.0,15,19,19.35,85,29,8,0,3,9,1,1,9,3,0,0,8.44,10.69,10.69,6.51,2.38,-0.34
15027,노운현,2003년 06월 22일,우언우타,부산북구-센텀중-경남고,22 키움 2차 4라운드 32순위,1시즌,P,5,0,5,1,0,0,0,1,0,0,4.0,5,7,6.65,28,10,1,0,0,3,1,0,3,2,0,1,11.25,15.75,15.75,5.01,3.25,-0.29
15028,이기순,2003년 05월 14일,좌투좌타,서흥초-신흥중-동산고,22 SSG 2차 5라운드 42순위,2시즌,P,12,2,10,3,0,0,1,1,0,0,22.2,11,13,12.15,110,15,1,0,3,27,1,0,27,0,0,1,4.37,5.16,4.76,6.71,1.85,0.37
15032,전영준,2002년 04월 16일,우투우타,부곡초-휘문중-대구고,22 SSG 2차 9라운드 82순위,2시즌,P,38,6,32,7,0,0,1,5,0,0,57.2,31,32,30.70,253,55,11,0,7,29,6,1,62,2,0,4,4.84,4.99,4.84,4.54,1.46,0.73
15039,김서준,2003년 09월 01일,우투우타,희망대초-대원중-경기항공고,22 삼성 2차 5라운드 43순위,2시즌,P,11,1,10,7,0,0,0,1,0,1,10.1,9,10,9.65,58,15,4,0,1,10,3,0,4,0,0,3,7.84,8.71,8.71,7.92,2.42,-0.16
15045,이민석,2003년 12월 10일,우투우타,수영초-대천중-개성고,22 롯데 1차,4시즌,P,66,23,43,6,0,0,3,8,0,6,153.1,98,110,105.95,742,185,26,5,17,101,6,1,119,10,0,6,5.75,6.46,6.22,5.53,1.87,0.67
15047,진승현,2003년 09월 05일,우투좌타,본리초-경복중-경북고,22 롯데 2차 2라운드 14순위,3시즌,P,41,0,41,14,0,0,2,3,0,1,43.0,33,35,32.65,209,53,8,0,4,28,1,3,41,5,0,2,6.91,7.33,6.91,4.65,1.88,-0.24
15057,최지민,2003년 09월 10일,좌투좌타,강릉-경포중-강릉고,22 KIA 2차 1라운드 5순위,4시즌,P,186,0,186,32,0,0,11,10,6,33,164.2,88,94,103.10,758,147,23,4,12,122,13,1,127,12,0,16,4.81,5.14,5.63,5.50,1.63,0.61
15063,황동하,2002년 07월 30일,우투우타,진북초-전라중-인상고,22 KIA 2차 7라운드 65순위,3시즌,P,56,30,26,8,0,0,6,12,0,0,170.1,95,110,105.20,768,182,38,4,22,75,12,0,131,10,0,6,5.02,5.81,5.55,5.33,1.51,1.72
15067,주승우,2000년 01월 30일,우투우타,의정부-영동중-서울고-성균관대,22 키움 1차,4시즌,P,112,3,109,62,0,0,6,9,30,10,115.0,58,61,60.65,517,110,22,1,13,63,9,5,90,6,0,5,4.54,4.77,4.77,5.30,1.50,1.78
15069,송정인,2003년 05월 05일,우투우타,화곡초-선린중-야탑고,22 키움 2차 2라운드 16순위,1시즌,P,1,0,1,0,0,0,0,0,0,0,2.0,5,5,5.00,13,4,2,0,0,3,0,0,0,0,0,0,22.50,22.50,22.50,8.43,3.50,-0.20
15071,윤석원,2003년 07월 04일,좌투좌타,대연초-개성중-부산고,22 키움 2차 4라운드 36순위,3시즌,P,69,1,68,16,0,0,3,2,0,10,78.2,57,64,66.50,358,101,25,3,8,27,4,3,36,5,1,4,6.52,7.32,7.55,5.20,1.63,-1.08
15073,이명종,2002년 12월 05일,우투우타,석교초-세광중-세광고,22 키움 2차 6라운드 56순위,3시즌,P,82,2,80,20,0,0,9,7,0,5,95.1,59,61,65.85,444,114,19,0,12,45,8,2,50,2,0,2,5.57,5.76,6.23,5.76,1.67,-0.27
15078,조원태,2003년 05월 10일,좌투좌타,강동구-건대부중-선린고,22 LG 1차,1시즌,P,2,0,2,1,0,0,0,0,0,0,4.0,0,0,0.00,14,1,0,0,0,2,1,0,0,0,0,0,0.00,0.00,0.00,6.11,0.75,0.15
15079,김주완,2003년 08월 27일,좌투좌타,감천초-대동중-경남고,22 LG 2차 1라운드 7순위,1시즌,P,1,0,1,1,0,0,0,0,0,0,1.0,0,0,0.00,5,1,0,0,0,1,0,0,0,0,0,0,0.00,0.00,0.00,6.88,2.00,0.05
15083,허준혁,1999년 07월 02일,우투우타,가평초-영동중-경기고-한일장신대,22 LG 2차 5라운드 47순위,1시즌,P,6,0,6,3,0,0,0,0,0,0,4.2,5,6,6.00,27,11,1,1,3,2,0,0,4,1,0,0,9.64,11.57,11.57,10.62,2.79,-0.16
15089,박영현,2003년 10월 11일,우투우타,부천북초-부천중-유신고,22 KT 1차,4시즌,P,253,0,253,133,0,0,18,12,64,35,272.2,100,110,121.10,1142,240,36,4,29,99,4,11,298,9,3,11,3.30,3.63,3.99,3.55,1.24,6.53
15090,이상우,2003년 10월 14일,우투우타,연현초-수원북중-유신고,22 KT 2차 1라운드 8순위,1시즌,P,2,0,2,0,0,0,0,0,0,0,3.1,1,1,2.55,14,3,1,0,0,2,0,0,1,0,0,0,2.70,2.70,8.10,4.89,1.50,0.00
15099,이병헌,2003년 06월 04일,좌투좌타,역삼초-영동중-서울고,22 두산 1차,4시즌,P,144,0,144,12,0,0,6,1,1,31,110.1,46,52,59.05,495,102,16,1,6,73,5,3,99,2,1,7,3.75,4.24,4.81,4.63,1.59,1.48
15101,이원재,2003년 05월 07일,좌투좌타,수영초-경남중-경남고,22 두산 2차 2라운드 19순위,1시즌,P,1,1,0,0,0,0,0,0,0,0,1.0,3,3,2.65,9,3,1,0,0,3,0,0,0,0,0,0,27.00,27.00,27.00,13.15,6.00,-0.13
15104,윤태호,2003년 10월 10일,우투우타,상인천초-동인천중-인천고,22 두산 2차 5라운드 49순위,1시즌,P,10,1,9,2,0,0,0,1,0,1,17.1,13,14,13.50,73,16,6,0,2,5,0,0,16,1,0,2,6.75,7.27,7.27,3.91,1.21,-0.14
15111,이준혁,2003년 06월 30일,우투좌타,용인처인-성일중-율곡고,22 NC 2차 1라운드 10순위,1시즌,P,25,3,22,5,0,0,1,3,0,0,37.0,30,33,32.10,170,43,7,1,8,20,6,2,30,0,0,4,7.30,8.03,7.78,6.54,1.70,-0.50
15112,박동수,1999년 05월 24일,우투좌타,서울학동초-경원중-덕수고-고려대,22 NC 2차 2라운드 20순위,1시즌,P,10,0,10,4,0,0,0,0,0,0,14.2,9,10,9.50,74,11,3,0,0,21,1,0,15,0,0,1,5.52,6.14,6.14,5.88,2.18,0.03
15113,김녹원,2003년 05월 17일,우투우타,광주학강초-무등중-광주제일고,22 NC 2차 3라운드 30순위,1시즌,P,21,16,5,1,0,0,3,4,0,1,70.0,51,53,47.35,327,75,13,1,10,47,3,0,37,3,0,4,6.56,6.81,6.04,6.58,1.74,0.32
15115,임지민,2003년 10월 11일,우투우타,가평-춘천중-강원고,22 NC 2차 5라운드 50순위,2시즌,P,9,0,9,3,0,0,0,1,0,1,6.0,4,4,4.00,30,3,0,0,0,9,0,0,10,0,0,2,6.00,6.00,6.00,4.47,2.00,0.04
15119,조민석,1998년 12월 21일,우투우타,천안남산초-천안북중-부천고-원광대,22 NC 2차 9라운드 90순위,3시즌,P,59,2,57,16,0,0,1,2,0,4,60.0,32,34,36.90,274,62,12,0,7,37,7,0,46,5,0,5,4.80,5.10,5.55,5.61,1.65,0.21
15127,최지강,2001년 07월 23일,우투좌타,광주서석초-광주동성중-광주동성고-강릉영동대,22 두산 육성선수,4시즌,P,121,0,121,18,0,0,7,7,1,22,106.1,58,61,65.90,484,111,17,2,9,59,9,3,99,4,0,7,4.91,5.16,5.59,4.69,1.60,0.45
15143,벤자민,1993년 07월 26일,좌투우타,-,22 KT 자유선발,3시즌,P,74,74,0,0,0,0,31,18,0,0,406.1,169,203,197.60,1708,365,57,6,51,117,11,5,390,31,1,18,3.74,4.50,4.39,4.02,1.19,8.95
15145,라미레즈,1993년 11월 28일,우투우타,-,22 한화 자유선발,1시즌,P,13,13,0,0,0,0,2,6,0,0,65.1,30,33,30.95,285,52,6,0,4,37,7,0,47,4,1,0,4.13,4.55,4.27,4.80,1.36,1.13
15146,페냐,1990년 02월 25일,우투우타,-,22 한화 자유선발,3시즌,P,54,54,0,0,0,0,19,20,0,0,282.1,125,143,137.50,1215,253,44,7,24,109,22,1,248,18,4,21,3.98,4.56,4.40,4.15,1.28,5.18
15147,파노니,1994년 04월 28일,좌투좌타,-,22 KIA 자유선발,2시즌,P,30,29,1,0,0,0,9,7,0,0,165.0,64,74,66.30,699,164,20,2,11,47,4,0,139,11,0,5,3.49,4.04,3.60,3.46,1.28,4.20
15149,모리만도,1992년 11월 20일,좌투좌타,-,22 SSG 자유선발,1시즌,P,12,12,0,0,0,0,7,1,0,0,75.1,14,19,19.00,304,57,8,0,2,23,4,0,67,5,0,2,1.67,2.27,2.27,2.99,1.06,3.09
15153,브랜든,1994년 06월 03일,좌투좌타,-,22 두산 자유선발,3시즌,P,43,43,0,0,0,0,23,10,0,0,244.2,81,97,93.40,1018,211,34,2,12,65,17,0,215,19,1,7,2.98,3.57,3.42,3.38,1.13,6.77
15154,더모디,1990년 07월 04일,좌투우타,-,22 NC 자유선발,1시즌,P,8,8,0,0,0,0,3,5,0,0,39.2,20,27,25.30,179,42,8,0,3,13,7,0,37,3,0,1,4.54,6.13,5.67,3.92,1.39,0.13
15156,김진규,1962년 06월 30일,우투우타,북일고-동아대,88 태평양 2차 1라운드 3순위,4시즌,P,105,18,87,59,5,0,9,19,4,0,305.0,139,152,152.00,1340,276,,,24,190,13,8,177,,1,16,4.10,4.49,4.49,4.42,1.53,3.41
15265,코엔 윈,1999년 01월 25일,우투우타,-,25 LG 부상 대체 외국인선수,1시즌,P,5,5,0,0,0,0,1,1,0,0,23.0,18,19,18.15,107,28,7,0,4,4,5,0,8,2,0,0,7.04,7.43,7.04,6.37,1.39,-0.06
15421,김서현,2004년 05월 31일,우투우타,효제초-자양중-서울고,23 한화 1라운드 1순위,3시즌,P,126,1,125,58,0,0,3,6,34,12,126.2,57,63,63.85,572,105,17,7,5,86,19,4,140,4,1,13,4.05,4.48,4.55,4.26,1.51,2.29
15432,윤영철,2004년 04월 20일,좌투좌타,서대문구-충암중-충암고,23 KIA 1라운드 2순위,3시즌,P,56,55,1,0,0,0,17,18,0,0,254.1,124,140,131.55,1117,258,48,4,22,121,3,1,175,15,1,9,4.39,4.95,4.67,4.84,1.49,4.52
15435,곽도규,2004년 04월 12일,좌투좌타,공주중-공주고,23 KIA 5라운드 42순위,3시즌,P,94,0,94,6,0,0,4,2,2,19,71.1,39,41,43.90,331,60,9,0,4,50,8,1,83,5,0,9,4.92,5.17,5.55,4.45,1.54,0.71
15437,이도현,2005년 01월 07일,우투우타,가동초-휘문중-휘문고,23 KIA 7라운드 62순위,1시즌,P,6,2,4,1,0,0,1,1,0,0,13.0,10,11,10.30,65,17,5,0,1,8,1,0,9,2,0,1,6.92,7.62,6.92,5.32,1.92,-0.02
15441,이진하,2004년 06월 02일,우투우타,일산서구-영남중-장충고,23 롯데 2라운드 13순위,1시즌,P,9,0,9,1,0,0,0,0,0,0,8.0,3,3,2.50,31,4,3,0,0,3,1,0,2,1,0,1,3.38,3.38,2.25,4.77,0.88,0.17
15444,이태연,2004년 02월 21일,좌투좌타,화곡초-영남중-충암고,23 롯데 6라운드 53순위,1시즌,P,15,0,15,2,0,0,0,0,0,1,5.2,10,10,10.35,37,12,3,0,1,9,0,0,4,0,0,0,15.88,15.88,15.88,9.11,3.71,-0.40
15445,석상호,2000년 04월 14일,우투우타,효제초-덕수중-청원고-고려대,23 롯데 7라운드 63순위,1시즌,P,5,0,5,2,0,0,0,0,0,0,5.1,0,0,0.00,22,4,1,0,0,2,0,0,6,1,0,1,0.00,0.00,0.00,2.20,1.13,0.22
15448,장세진,2004년 12월 30일,좌투좌타,군산남초-군산중-군산상고,23 롯데 10라운드 93순위,1시즌,P,2,0,2,0,0,0,0,0,0,0,1.1,2,2,2.50,8,2,0,0,1,2,0,0,1,0,0,0,13.50,13.50,13.50,15.55,3.00,-0.09
15450,신영우,2004년 04월 21일,우투우타,센텀중-경남고,23 NC 1라운드 4순위,2시즌,P,12,5,7,4,0,0,1,4,0,0,23.2,23,24,23.30,120,17,5,0,2,31,5,0,25,0,0,5,8.75,9.13,8.75,7.27,2.03,-0.34
15453,목지훈,2004년 05월 11일,우투우타,효제초-청량중-신일고,23 NC 4라운드 34순위,2시즌,P,19,18,1,0,0,0,3,6,0,0,67.0,51,54,51.95,332,83,14,3,7,52,7,1,48,1,2,10,6.85,7.25,6.99,6.18,2.01,-0.07
