idx,hit,bat_num,team,year,month,day,home,away,r,result,runs_allowed,avg_runs_scored_15,avg_runs_allowed_15,team_avg_15
20250729010,5,33,KT,2025,7,29,LG,KT,2,-1,8,4.533333333333333,5.0,0.24130879345603273
20250730010,7,28,KT,2025,7,30,LG,KT,0,-1,5,4.266666666666667,5.333333333333333,0.2329896907216495
20250731010,5,33,KT,2025,7,31,LG,KT,0,-1,18,4.133333333333334,5.266666666666667,0.23541666666666666
20250801010,8,35,KT,2025,8,1,NC,KT,3,-1,5,3.6666666666666665,5.933333333333334,0.22661122661122662
20250802010,8,38,KT,2025,8,2,NC,KT,6,-1,7,3.8,5.8,0.2334710743801653
20250805010,5,29,KT,2025,8,5,한화,KT,5,1,2,3.533333333333333,6.066666666666666,0.2236024844720497
20250806010,15,39,KT,2025,8,6,한화,KT,4,-1,5,3.6,6.066666666666666,0.2217573221757322
20250807010,11,35,KT,2025,8,7,한화,KT,5,1,4,3.8666666666666667,6.066666666666666,0.23868312757201646
20250808010,6,31,KT,2025,8,8,KT,삼성,4,-1,8,3.8666666666666667,5.933333333333334,0.23694779116465864
20250809010,8,31,KT,2025,8,9,KT,삼성,3,1,1,4.133333333333334,5.8,0.23742454728370221
20250810010,13,34,KT,2025,8,10,KT,삼성,9,1,2,3.8666666666666667,5.866666666666666,0.23935091277890466
20250812010,5,32,KT,2025,8,12,KT,LG,2,-1,11,3.8666666666666667,5.866666666666666,0.2459349593495935
20250815010,8,34,KT,2025,8,15,키움,KT,3,-1,7,3.6666666666666665,6.333333333333333,0.23469387755102042
20250816010,5,32,KT,2025,8,16,키움,KT,3,-1,4,3.3333333333333335,6.466666666666667,0.2332657200811359
20250817010,8,36,KT,2025,8,17,키움,KT,5,1,3,3.533333333333333,6.0,0.23742454728370221
20250819010,11,31,KT,2025,8,19,KT,SSG,5,1,4,3.6,6.0,0.234
20250820010,8,34,KT,2025,8,20,KT,SSG,3,-1,5,3.8,5.733333333333333,0.2469879518072289
20250821010,6,33,KT,2025,8,21,KT,SSG,1,-1,7,4.0,5.733333333333333,0.24603174603174602
20250822010,16,41,KT,2025,8,22,두산,KT,13,1,8,4.066666666666666,5.0,0.24801587301587302
20250823010,12,37,KT,2025,8,23,두산,KT,6,1,2,4.733333333333333,5.2,0.2607843137254902
20250824010,7,32,KT,2025,8,24,두산,KT,3,1,2,4.733333333333333,4.866666666666666,0.2691552062868369
20250826010,7,34,KT,2025,8,26,롯데,KT,3,-1,4,4.6,4.866666666666666,0.271484375
20250827010,10,36,KT,2025,8,27,롯데,KT,7,1,2,4.533333333333333,4.8,0.2583826429980276
20250828010,9,38,KT,2025,8,28,롯데,KT,2,-1,3,4.666666666666667,4.666666666666667,0.2559055118110236
20250829010,4,31,KT,2025,8,29,KT,KIA,1,-1,10,4.533333333333333,4.333333333333333,0.258252427184466
20250830010,9,31,KT,2025,8,30,KT,KIA,8,1,2,4.4,4.933333333333334,0.2504854368932039
20250831010,11,34,KT,2025,8,31,KT,KIA,7,1,6,4.333333333333333,4.933333333333334,0.244140625
20250902010,7,33,KT,2025,9,2,KT,NC,4,-1,9,4.666666666666667,4.6,0.25486381322957197
20250903010,14,38,KT,2025,9,3,KT,롯데,9,1,8,4.733333333333333,4.733333333333333,0.253411306042885
20250904010,10,34,KT,2025,9,4,KT,LG,8,-1,10,5.133333333333334,5.0,0.2678227360308285
20250909010,7,31,KT,2025,9,9,KT,두산,8,1,1,5.333333333333333,5.466666666666667,0.2727272727272727
20250911010,10,36,KT,2025,9,11,LG,KT,6,1,4,5.533333333333333,5.266666666666667,0.26499032882011603
20250913010,4,29,KT,2025,9,13,삼성,KT,5,1,3,5.733333333333333,5.2,0.2678227360308285
20250914010,4,29,KT,2025,9,14,삼성,KT,2,-1,6,6.0,4.933333333333334,0.26601941747572816
20250916010,9,36,KT,2025,9,16,KT,LG,6,-1,10,5.266666666666667,4.8,0.2485089463220676
20250918110,7,33,KT,2025,9,18,KT,LG,2,-1,6,5.266666666666667,5.333333333333333,0.24302788844621515
20250918110,7,33,KT,2025,9,18,KT,LG,2,-1,14,5.2,5.6,0.24254473161033796
20250918110,7,33,KT,2025,9,18,KT,LG,2,-1,1,5.133333333333334,6.266666666666667,0.24302788844621515
20250918210,7,34,KT,2025,9,18,KT,LG,1,-1,6,4.8,6.2,0.23847695390781562
20250918210,7,34,KT,2025,9,18,KT,LG,1,-1,2,4.733333333333333,6.4,0.23636363636363636
20250918210,7,34,KT,2025,9,18,KT,LG,1,-1,14,4.733333333333333,5.866666666666666,0.24096385542168675
20250920010,6,29,KT,2025,9,20,KT,한화,4,1,2,4.266666666666667,6.666666666666667,0.23552894211576847
20250921010,10,30,KT,2025,9,21,KT,삼성,6,1,3,4.066666666666666,6.4,0.22782258064516128
20250923010,9,34,KT,2025,9,23,KT,키움,7,1,0,4.2,6.0,0.23529411764705882
20250925010,14,38,KT,2025,9,25,SSG,KT,10,1,1,4.066666666666666,5.466666666666667,0.22699386503067484
20250926010,7,32,KT,2025,9,26,SSG,KT,2,-1,5,4.2,4.866666666666666,0.2332657200811359
20250930010,7,33,KT,2025,9,30,NC,KT,4,-1,9,3.8,5.133333333333334,0.23279352226720648
20251001010,12,38,KT,2025,10,1,KIA,KT,9,1,3,3.6666666666666665,5.466666666666667,0.22810590631364563
20250308005,7,34,LG,2025,3,8,KT,LG,1,-1,5,,,
20250309005,7,34,LG,2025,3,9,KT,LG,4,-1,9,,,
20250310005,7,36,LG,2025,3,10,롯데,LG,8,1,2,,,
20250311005,8,31,LG,2025,3,11,롯데,LG,2,-1,3,,,
20250313005,12,39,LG,2025,3,13,삼성,LG,10,1,5,,,
20250314005,8,34,LG,2025,3,14,삼성,LG,3,-1,5,,,
20250315005,11,37,LG,2025,3,15,SSG,LG,9,1,4,,,
20250316005,7,32,LG,2025,3,16,SSG,LG,1,-1,8,,,
20250317005,5,30,LG,2025,3,17,LG,NC,3,1,0,,,
20250322005,15,37,LG,2025,3,22,LG,롯데,12,1,2,,,
20250323005,13,36,LG,2025,3,23,LG,롯데,10,1,2,,,
20250325005,6,29,LG,2025,3,25,LG,한화,5,1,0,,,
20250326005,10,31,LG,2025,3,26,LG,한화,4,1,0,,,
20250327005,5,30,LG,2025,3,27,LG,한화,2,1,1,,,
20250328005,11,36,LG,2025,3,28,NC,LG,8,1,4,,,
20250329005,12,39,LG,2025,3,29,NC,LG,14,1,4,5.466666666666667,3.3333333333333335,0.2608695652173913
20250402005,9,34,LG,2025,4,2,KT,LG,5,-1,9,6.333333333333333,3.2666666666666666,0.26810176125244617
20250403005,9,36,LG,2025,4,3,KT,LG,5,1,1,6.4,3.2666666666666666,0.2720156555772994
20250404005,10,32,LG,2025,4,4,LG,KIA,8,1,2,6.2,3.2,0.2759295499021526
20250406005,6,26,LG,2025,4,6,LG,KIA,5,1,1,6.6,3.1333333333333333,0.279296875
20250408005,12,38,LG,2025,4,8,키움,LG,13,1,1,6.266666666666667,2.8666666666666667,0.2745490981963928
20250409005,4,32,LG,2025,4,9,키움,LG,0,-1,4,6.933333333333334,2.6,0.2803180914512923
20250410005,13,38,LG,2025,4,10,키움,LG,7,1,3,6.333333333333333,2.6,0.26907630522088355
20250411005,8,31,LG,2025,4,11,LG,두산,5,1,2,6.733333333333333,2.2666666666666666,0.2777777777777778
20250412005,7,28,LG,2025,4,12,LG,두산,4,1,0,6.866666666666666,2.4,0.28316831683168314
20250413005,7,33,LG,2025,4,13,LG,두산,2,-1,9,6.333333333333333,2.2666666666666666,0.2721774193548387
20250415005,11,32,LG,2025,4,15,LG,삼성,3,1,0,5.8,2.7333333333333334,0.2616632860040568
20250416005,10,31,LG,2025,4,16,LG,삼성,12,1,2,5.666666666666667,2.7333333333333334,0.2701612903225806
20250417005,9,34,LG,2025,4,17,LG,삼성,3,-1,6,6.2,2.8666666666666667,0.2701612903225806
20250418005,9,33,LG,2025,4,18,SSG,LG,5,1,1,6.266666666666667,3.2,0.276
20250419005,15,40,LG,2025,4,19,SSG,LG,11,1,4,6.066666666666666,3.0,0.27364185110663986
20250420005,5,31,LG,2025,4,20,SSG,LG,3,-1,9,5.866666666666666,3.0,0.2791164658634538
20250422005,9,35,LG,2025,4,22,LG,NC,5,-1,6,5.733333333333333,3.0,0.2727272727272727
20250423005,6,30,LG,2025,4,23,LG,NC,3,1,0,5.733333333333333,3.3333333333333335,0.2732793522267207
20250424005,6,34,LG,2025,4,24,LG,NC,1,-1,3,5.4,3.2,0.266260162601626
20250425005,9,32,LG,2025,4,25,KIA,LG,6,1,5,5.133333333333334,3.3333333333333335,0.262
20250426005,5,32,LG,2025,4,26,KIA,LG,4,-1,8,4.666666666666667,3.6,0.2591093117408907
20250427005,5,30,LG,2025,4,27,KIA,LG,2,-1,3,4.933333333333334,3.8666666666666667,0.2611336032388664
20250429005,6,32,LG,2025,4,29,한화,LG,2,-1,3,4.6,3.8666666666666667,0.24897119341563786
20250430005,6,31,LG,2025,4,30,한화,LG,2,-1,5,4.4,3.933333333333333,0.24435318275154005
20250502005,6,31,LG,2025,5,2,LG,SSG,1,-1,2,4.266666666666667,4.266666666666667,0.24081632653061225
20250503005,7,32,LG,2025,5,3,LG,SSG,4,1,1,4.2,3.8,0.23975409836065573
20250504005,9,29,LG,2025,5,4,LG,SSG,12,1,4,4.266666666666667,3.8666666666666667,0.23155737704918034
20250505005,7,31,LG,2025,5,5,두산,LG,2,-1,5,4.266666666666667,4.0,0.23045267489711935
20250506005,9,33,LG,2025,5,6,두산,LG,5,1,1,4.2,3.933333333333333,0.2277432712215321
20250507005,6,32,LG,2025,5,7,두산,LG,2,-1,5,4.2,3.933333333333333,0.2277432712215321
20250510105,13,35,LG,2025,5,10,삼성,LG,5,1,4,3.6,4.0,0.21263157894736842
20250510105,13,35,LG,2025,5,10,삼성,LG,5,1,1,3.7333333333333334,3.6666666666666665,0.22755741127348644
20250510105,13,35,LG,2025,5,10,삼성,LG,5,1,4,3.7333333333333334,3.3333333333333335,0.2359081419624217
20250510205,8,34,LG,2025,5,10,삼성,LG,4,1,5,3.8666666666666667,3.6,0.24793388429752067
20250510205,8,34,LG,2025,5,10,삼성,LG,4,1,1,4.066666666666666,3.7333333333333334,0.25206611570247933
20250511005,8,32,LG,2025,5,11,삼성,LG,7,1,4,3.933333333333333,3.466666666666667,0.24897119341563786
20250513005,12,35,LG,2025,5,13,LG,키움,9,1,6,4.133333333333334,3.2,0.2551440329218107
20250514005,15,41,LG,2025,5,14,LG,키움,12,1,0,4.6,3.4,0.2668024439918534
20250515005,8,31,LG,2025,5,15,LG,키움,6,1,2,5.266666666666667,3.2,0.28
20250517105,12,36,LG,2025,5,17,LG,KT,4,-1,12,5.533333333333333,3.0,0.284
20250517105,12,36,LG,2025,5,17,LG,KT,4,-1,6,5.733333333333333,3.6666666666666665,0.29306930693069305
20250517105,12,36,LG,2025,5,17,LG,KT,4,-1,7,5.733333333333333,4.0,0.3005893909626719
20250517205,9,34,LG,2025,5,17,LG,KT,6,-1,4,5.2,4.2,0.3023255813953488
20250517205,9,34,LG,2025,5,17,LG,KT,6,-1,12,5.466666666666667,4.133333333333334,0.3044315992292871
20250517205,9,34,LG,2025,5,17,LG,KT,6,-1,7,5.533333333333333,4.866666666666666,0.3038461538461538
20250518005,6,28,LG,2025,5,18,LG,KT,5,1,1,5.8,5.0,0.30842911877394635
20250520005,12,35,LG,2025,5,20,롯데,LG,17,1,9,5.8,4.8,0.29902912621359223
20250522005,8,34,LG,2025,5,22,롯데,LG,4,-1,11,6.6,5.333333333333333,0.2970873786407767
20250523005,5,31,LG,2025,5,23,SSG,LG,3,1,2,6.533333333333333,5.8,0.28793774319066145
20250524005,8,33,LG,2025,5,24,SSG,LG,4,-1,5,6.466666666666667,5.6,0.2837573385518591
20250525005,12,39,LG,2025,5,25,SSG,LG,9,1,3,6.466666666666667,5.866666666666666,0.28431372549019607
20250527005,5,28,LG,2025,5,27,LG,한화,2,1,1,6.6,5.8,0.28820116054158607
20250528005,11,43,LG,2025,5,28,LG,한화,5,-1,6,6.133333333333334,5.466666666666667,0.2784313725490196
20250529005,9,30,LG,2025,5,29,LG,한화,3,1,1,5.666666666666667,5.866666666666666,0.26953125
20250530005,7,33,LG,2025,5,30,LG,삼성,3,-1,4,5.466666666666667,5.8,0.2720156555772994
20250531005,7,32,LG,2025,5,31,LG,삼성,2,-1,4,5.4,5.266666666666667,0.2637795275590551
20250601005,11,37,LG,2025,6,1,LG,삼성,4,-1,6,5.266666666666667,5.133333333333334,0.25595238095238093
20250603005,18,45,LG,2025,6,3,NC,LG,15,1,0,5.266666666666667,5.066666666666666,0.25346534653465347
20250604005,12,39,LG,2025,6,4,NC,LG,5,-1,6,5.866666666666666,4.8,0.2655038759689923
20250605005,9,31,LG,2025,6,5,NC,LG,3,1,1,5.8,4.4,0.2687140115163148
20250606005,7,34,LG,2025,6,6,키움,LG,1,-1,2,5.6,4.0,0.2702702702702703
20250607005,4,29,LG,2025,6,7,키움,LG,1,-1,4,5.333333333333333,4.066666666666666,0.26908396946564883
20250608005,10,38,LG,2025,6,8,키움,LG,7,1,2,4.266666666666667,3.7333333333333334,0.25675675675675674
20250610005,3,30,LG,2025,6,10,LG,SSG,2,-1,6,4.466666666666667,3.1333333333333333,0.25862068965517243
20250611005,8,32,LG,2025,6,11,LG,SSG,6,1,4,4.4,3.4,0.255278310940499
20250612005,15,33,LG,2025,6,12,LG,SSG,8,1,6,4.533333333333333,3.3333333333333335,0.25576923076923075
20250615005,12,38,LG,2025,6,15,한화,LG,5,-1,10,4.466666666666667,3.533333333333333,0.26459143968871596
20250617005,5,32,LG,2025,6,17,LG,NC,2,-1,6,4.666666666666667,4.133333333333334,0.2729007633587786
20250618005,10,32,LG,2025,6,18,LG,NC,9,1,8,4.466666666666667,4.133333333333334,0.26705653021442494
20250619005,5,32,LG,2025,6,19,LG,NC,0,-1,3,4.866666666666666,4.6,0.26796116504854367
20250621005,9,35,LG,2025,6,21,LG,두산,5,-1,6,4.666666666666667,4.533333333333333,0.26459143968871596
20250622005,15,38,LG,2025,6,22,LG,두산,13,1,5,4.866666666666666,4.666666666666667,0.26692456479690524
20250624005,8,34,LG,2025,6,24,KT,LG,0,-1,5,5.466666666666667,4.6,0.27413127413127414
20250626005,8,33,LG,2025,6,26,KT,LG,4,1,3,4.466666666666667,4.933333333333334,0.2603550295857988
20250627005,6,30,LG,2025,6,27,LG,KIA,4,1,3,4.4,4.733333333333333,0.2554890219560878
20250628005,17,45,LG,2025,6,28,LG,KIA,8,-1,9,4.466666666666667,4.866666666666666,0.25
20250629005,7,31,LG,2025,6,29,LG,KIA,2,-1,12,4.933333333333334,5.333333333333333,0.26418786692759294
20250701005,8,32,LG,2025,7,1,롯데,LG,3,1,2,5.0,5.866666666666666,0.26900584795321636
20250702005,9,36,LG,2025,7,2,롯데,LG,2,-1,5,4.733333333333333,5.866666666666666,0.2682445759368836
20250703005,5,31,LG,2025,7,3,롯데,LG,0,-1,2,4.733333333333333,5.8,0.27680311890838205
20250704005,2,28,LG,2025,7,4,삼성,LG,1,-1,4,4.333333333333333,5.666666666666667,0.271484375
20250705005,10,34,LG,2025,7,5,삼성,LG,6,-1,7,3.8666666666666667,5.533333333333333,0.2485207100591716
20250706005,10,36,LG,2025,7,6,삼성,LG,4,1,2,3.933333333333333,5.333333333333333,0.24652087475149106
20250708005,9,30,LG,2025,7,8,LG,키움,4,1,3,4.066666666666666,5.066666666666666,0.25443786982248523
20250709005,16,34,LG,2025,7,9,LG,키움,12,1,6,3.7333333333333334,4.733333333333333,0.25346534653465347
20250710005,8,35,LG,2025,7,10,LG,키움,3,-1,4,4.533333333333333,4.933333333333334,0.27416173570019725
20250718005,6,30,LG,2025,7,18,LG,롯데,2,1,1,4.4,4.8,0.27218934911242604
20250719005,7,33,LG,2025,7,19,LG,롯데,1,-1,6,3.6666666666666665,4.533333333333333,0.25851703406813625
20250720005,6,27,LG,2025,7,20,LG,롯데,3,1,2,3.7333333333333334,4.6,0.2570281124497992
20250722005,13,37,LG,2025,7,22,KIA,LG,9,1,7,3.6666666666666665,4.533333333333333,0.25609756097560976
20250723005,13,43,LG,2025,7,23,KIA,LG,6,1,5,4.0,4.8,0.2665330661322645
20250724005,11,34,LG,2025,7,24,KIA,LG,8,1,0,3.8666666666666667,4.533333333333333,0.2595573440643863
20250725005,10,35,LG,2025,7,25,두산,LG,6,1,5,4.266666666666667,3.7333333333333334,0.266
20250726005,5,29,LG,2025,7,26,두산,LG,4,1,3,4.466666666666667,3.933333333333333,0.268389662027833
20250727005,11,36,LG,2025,7,27,두산,LG,6,-1,9,4.6,3.8,0.26411290322580644
20250729005,16,40,LG,2025,7,29,LG,KT,8,1,2,5.0,4.266666666666667,0.27345309381237526
20250730005,10,32,LG,2025,7,30,LG,KT,5,1,0,5.466666666666667,4.133333333333334,0.29434697855750486
20250731005,21,43,LG,2025,7,31,LG,KT,18,1,0,5.4,3.6666666666666665,0.29549902152641877
20250801005,8,34,LG,2025,8,1,삼성,LG,4,1,2,6.333333333333333,3.533333333333333,0.3127413127413127
20250802005,7,32,LG,2025,8,2,삼성,LG,3,1,2,6.333333333333333,3.466666666666667,0.30842911877394635
20250803005,7,28,LG,2025,8,3,삼성,LG,6,1,3,5.733333333333333,3.2,0.2923076923076923
20250805005,9,32,LG,2025,8,5,LG,두산,4,1,2,5.933333333333334,3.1333333333333333,0.29434697855750486
20250806005,12,39,LG,2025,8,6,LG,두산,8,-1,10,6.066666666666666,3.2,0.29902912621359223
20250807005,8,32,LG,2025,8,7,LG,두산,4,1,3,6.533333333333333,3.466666666666667,0.30518234165067176
20250808005,12,38,LG,2025,8,8,LG,한화,2,1,1,6.6,3.533333333333333,0.3060836501901141
20250809005,15,37,LG,2025,8,9,LG,한화,8,1,1,6.133333333333334,3.1333333333333333,0.3036053130929791
20250810005,8,34,LG,2025,8,10,LG,한화,4,-1,5,6.266666666666667,2.8666666666666667,0.31094049904030713
20250812005,15,41,LG,2025,8,12,KT,LG,11,1,2,6.0,3.2,0.30518234165067176
20250815005,8,33,LG,2025,8,15,SSG,LG,5,1,3,6.333333333333333,3.0,0.3111954459203036
20250816005,8,32,LG,2025,8,16,SSG,LG,7,-1,10,6.4,3.0,0.3145009416195857
20250817005,12,35,LG,2025,8,17,SSG,LG,6,1,1,6.466666666666667,3.066666666666667,0.3111954459203036
20250819005,9,30,LG,2025,8,19,LG,롯데,5,1,2,6.333333333333333,3.0,0.3065134099616858
20250820005,9,31,LG,2025,8,20,LG,롯데,5,1,3,6.333333333333333,3.1333333333333333,0.3057692307692308
20250822005,12,36,LG,2025,8,22,KIA,LG,14,1,2,5.466666666666667,3.3333333333333335,0.28937007874015747
20250823005,9,34,LG,2025,8,23,KIA,LG,6,1,2,6.133333333333334,3.3333333333333335,0.296078431372549
20250824005,7,33,LG,2025,8,24,KIA,LG,2,1,1,6.333333333333333,3.3333333333333335,0.298828125
20250826005,13,38,LG,2025,8,26,NC,LG,7,-1,9,6.066666666666666,3.2,0.29593810444874274
20250827005,14,36,LG,2025,8,27,NC,LG,10,1,1,6.266666666666667,3.6666666666666665,0.30019120458891013
20250828005,10,35,LG,2025,8,28,NC,LG,4,1,3,6.4,3.066666666666667,0.3057692307692308
20250829005,9,36,LG,2025,8,29,LG,키움,2,-1,3,6.4,3.066666666666667,0.3078393881453155
20250830005,13,34,LG,2025,8,30,LG,키움,6,1,5,6.4,3.2,0.30326295585412666
20250831005,10,34,LG,2025,8,31,LG,키움,5,-1,6,6.266666666666667,3.466666666666667,0.30115830115830117
20250902005,8,30,LG,2025,9,2,LG,롯데,3,1,2,6.333333333333333,3.533333333333333,0.305019305019305
20250904005,15,39,LG,2025,9,4,KT,LG,10,1,8,5.8,3.533333333333333,0.2978303747534517
20250907005,11,36,LG,2025,9,7,LG,SSG,3,-1,7,6.133333333333334,3.8666666666666667,0.3079922027290448
20250909005,6,30,LG,2025,9,9,키움,LG,2,-1,11,5.866666666666666,3.6666666666666665,0.3114119922630561
20250910005,10,33,LG,2025,9,10,두산,LG,8,1,4,5.6,4.333333333333333,0.302734375
20250911005,12,38,LG,2025,9,11,LG,KT,4,-1,6,5.8,4.466666666666667,0.3029126213592233
20250913005,5,29,LG,2025,9,13,LG,KIA,3,-1,6,5.733333333333333,4.666666666666667,0.3045977011494253
20250914005,14,35,LG,2025,9,14,LG,KIA,14,1,0,5.0,4.933333333333334,0.29514563106796116
20250916005,14,39,LG,2025,9,16,KT,LG,10,1,6,5.533333333333333,4.8,0.30426356589147285
20250918105,13,38,LG,2025,9,18,KT,LG,6,1,2,6.066666666666666,5.133333333333334,0.31417624521072796
20250918105,13,38,LG,2025,9,18,KT,LG,6,1,14,6.0,4.666666666666667,0.31417624521072796
20250918105,13,38,LG,2025,9,18,KT,LG,6,1,1,5.733333333333333,5.533333333333333,0.3110687022900763
20250918205,18,47,LG,2025,9,18,KT,LG,14,1,6,5.866666666666666,5.4,0.31499051233396586
20250918205,18,47,LG,2025,9,18,KT,LG,14,1,2,6.666666666666667,5.6,0.3252788104089219
20250918205,18,47,LG,2025,9,18,KT,LG,14,1,1,7.2,5.4,0.32667876588021777
20250920005,9,36,LG,2025,9,20,LG,삼성,4,-1,14,7.8,5.066666666666666,0.3333333333333333
20250924005,10,35,LG,2025,9,24,NC,LG,5,-1,10,7.866666666666666,5.866666666666666,0.33157894736842103
20250925005,11,39,LG,2025,9,25,롯데,LG,11,1,1,7.533333333333333,6.0,0.3250883392226148
20250926005,8,35,LG,2025,9,26,한화,LG,1,-1,4,8.066666666666666,5.6,0.3233743409490334
20250927005,17,42,LG,2025,9,27,한화,LG,9,1,2,8.0,5.133333333333334,0.3240418118466899
20250929005,6,33,LG,2025,9,29,한화,LG,3,-1,7,8.066666666666666,5.0,0.33104631217838765
20250930005,3,27,LG,2025,9,30,LG,두산,0,-1,6,8.0,5.066666666666666,0.3235294117647059
20251001005,5,31,LG,2025,10,1,LG,NC,3,-1,7,7.8,5.066666666666666,0.3211805555555556
20251026005,7,32,LG,2025,10,26,LG,한화,8,1,2,7.066666666666666,5.533333333333333,0.3076923076923077
20251027005,11,33,LG,2025,10,27,LG,한화,13,1,5,6.933333333333334,5.266666666666667,0.2991150442477876
20251029005,6,29,LG,2025,10,29,한화,LG,3,-1,7,7.4,5.466666666666667,0.2982142857142857
20251030005,11,37,LG,2025,10,30,한화,LG,7,1,4,7.2,5.0,0.29038112522686027
20251031005,11,34,LG,2025,10,31,한화,LG,4,1,1,7.266666666666667,5.2,0.2872727272727273
20250308009,6,33,NC,2025,3,8,NC,키움,1,-1,3,,,
20250309009,12,35,NC,2025,3,9,NC,키움,7,1,2,,,
20250310009,10,28,NC,2025,3,10,NC,KIA,6,1,3,,,
20250311009,12,39,NC,2025,3,11,NC,KIA,10,-1,17,,,
20250313009,7,33,NC,2025,3,13,NC,KT,5,-1,10,,,
20250314009,5,29,NC,2025,3,14,NC,KT,0,-1,1,,,
20250316009,2,23,NC,2025,3,16,NC,한화,3,-1,5,,,
20250317009,3,29,NC,2025,3,17,LG,NC,0,-1,3,,,
20250322009,7,34,NC,2025,3,22,KIA,NC,2,-1,9,,,
20250323009,10,32,NC,2025,3,23,KIA,NC,5,1,4,,,
20250325009,10,35,NC,2025,3,25,삼성,NC,5,-1,14,,,
20250326009,15,37,NC,2025,3,26,삼성,NC,8,1,6,,,
20250327009,17,40,NC,2025,3,27,삼성,NC,11,1,5,,,
20250328009,9,34,NC,2025,3,28,NC,LG,4,-1,8,,,
20250329009,8,35,NC,2025,3,29,NC,LG,4,-1,14,,,
20250404009,6,32,NC,2025,4,4,키움,NC,1,-1,5,4.733333333333333,6.933333333333334,0.26814516129032256
20250405009,12,36,NC,2025,4,5,키움,NC,7,1,5,4.733333333333333,7.066666666666666,0.2686868686868687
20250406009,13,36,NC,2025,4,6,키움,NC,8,1,2,4.733333333333333,7.266666666666667,0.26814516129032256
20250408009,4,30,NC,2025,4,8,KT,NC,2,-1,3,4.866666666666666,7.2,0.2698412698412698
20250409009,6,32,NC,2025,4,9,KT,NC,1,-1,4,4.333333333333333,6.266666666666667,0.2585858585858586
20250410009,9,33,NC,2025,4,10,KT,NC,7,1,0,4.066666666666666,5.866666666666666,0.25708502024291496
20250411009,6,33,NC,2025,4,11,NC,롯데,5,-1,7,4.533333333333333,5.8,0.26305220883534136
20250412009,3,23,NC,2025,4,12,NC,롯데,0,-1,2,4.666666666666667,5.933333333333334,0.265748031496063
20250413009,7,31,NC,2025,4,13,NC,롯데,9,1,6,4.666666666666667,5.866666666666666,0.2689243027888446
20250418009,8,34,NC,2025,4,18,한화,NC,4,-1,12,5.133333333333334,5.666666666666667,0.27054108216432865
20250419009,5,18,NC,2025,4,19,한화,NC,2,-1,7,5.066666666666666,6.2,0.2654690618762475
20250420009,3,28,NC,2025,4,20,한화,NC,1,-1,7,4.866666666666666,5.733333333333333,0.2644628099173554
20250422009,12,40,NC,2025,4,22,LG,NC,6,1,5,4.4,5.8,0.24421052631578946
20250423009,1,29,NC,2025,4,23,LG,NC,0,-1,3,4.066666666666666,5.8,0.2336842105263158
20250424009,7,31,NC,2025,4,24,LG,NC,3,1,1,3.8,5.466666666666667,0.21914893617021278
20250425009,7,32,NC,2025,4,25,삼성,NC,6,-1,10,3.7333333333333334,4.6,0.21888412017167383
20250426009,7,35,NC,2025,4,26,삼성,NC,1,-1,9,4.066666666666666,4.933333333333334,0.22103004291845493
20250427009,7,32,NC,2025,4,27,삼성,NC,4,-1,8,3.6666666666666665,5.2,0.210752688172043
20250429009,7,32,NC,2025,4,29,KIA,NC,3,-1,13,3.4,5.6,0.19956616052060738
20250430009,11,36,NC,2025,4,30,KIA,NC,7,1,0,3.466666666666667,6.266666666666667,0.20518358531317496
20250502009,5,32,NC,2025,5,2,롯데,NC,3,-1,4,3.8666666666666667,6.0,0.21413276231263384
20250503009,19,44,NC,2025,5,3,롯데,NC,13,1,4,3.6,6.266666666666667,0.20600858369098712
20250504009,13,40,NC,2025,5,4,롯데,NC,9,1,6,4.133333333333334,6.066666666666666,0.22851153039832284
20250505009,10,35,NC,2025,5,5,KT,NC,6,1,2,4.733333333333333,6.333333333333333,0.2408906882591093
20250506009,11,37,NC,2025,5,6,KT,NC,6,1,3,4.533333333333333,6.066666666666666,0.24497991967871485
20250507009,13,37,NC,2025,5,7,KT,NC,12,1,2,4.666666666666667,5.466666666666667,0.249500998003992
20250511109,13,37,NC,2025,5,11,두산,NC,11,1,5,5.333333333333333,5.133333333333334,0.25576923076923075
20250511109,13,37,NC,2025,5,11,두산,NC,11,1,2,6.0,5.0,0.27032136105860116
20250511109,13,37,NC,2025,5,11,두산,NC,11,1,5,6.333333333333333,4.8,0.2737642585551331
20250511209,9,34,NC,2025,5,11,두산,NC,5,1,11,7.066666666666666,4.933333333333334,0.29213483146067415
20250511209,9,34,NC,2025,5,11,두산,NC,5,1,2,7.2,5.6,0.2942271880819367
20250513009,7,32,NC,2025,5,13,SSG,NC,3,-1,6,7.133333333333334,5.066666666666666,0.29684601113172543
20250514009,10,32,NC,2025,5,14,SSG,NC,6,1,3,7.266666666666667,4.866666666666666,0.29850746268656714
20250515009,3,30,NC,2025,5,15,SSG,NC,0,-1,4,7.4,4.533333333333333,0.3041044776119403
20250517109,6,29,NC,2025,5,17,NC,키움,3,1,2,7.2,3.933333333333333,0.29775280898876405
20250517109,6,29,NC,2025,5,17,NC,키움,3,1,2,6.933333333333334,4.066666666666666,0.2922201138519924
20250517209,8,33,NC,2025,5,17,NC,키움,2,-1,3,6.933333333333334,3.933333333333333,0.2958015267175573
20250517209,8,33,NC,2025,5,17,NC,키움,2,-1,3,6.2,3.8666666666666667,0.2807017543859649
